"","year","area","id","text","average","country","score","date","host","min.number","min.before","min.after","min.closest","min.any","total","commitments","commitments2","binding.level","summit.ref","org.ref","mentions.date","mentions.multi.year","mentions.money","mentions.values","gdp","gdp.per.cap","gdp.growth","is.italy","is.trade","is.health","is.uk","is.us","is.canada","is.eu","is.france","is.germany","is.japan","is.russia","is.climate","is.conflict","is.crime","is.development","is.democracy","is.education","is.energy","is.environment","is.finance","is.food","is.gender","is.ict","is.labor","is.macro","is.nonprolif","is.security","is.terrorism"
"452",1996,"Environment","1996-91","We commit ourselves to strong action and anticipate in 1997: We will assess compliance with international environmental agreements and consider options for enhancing compliance.",0.142857143,"germany","1","1996-06-27","France",1,1,0,49,1,279,4,16,0,0,0,1,1,0,0,2.5e-15,0.0003048586655,0.514437285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"453",1996,"Nonproliferation","1996-79","""We reiterate the importance we attach to the entry into force of the Convention on Chemical Weapons. We will continue to work hard to implement the Convention on Prohibition of Biological and Toxin Weapons, including the establishment of an effective verification mechanism.""",0.333333333,"russia",NA,"1996-06-27","France",1,0,1,80,1,309,5,25,1,0,0,0,0,0,0,3.92e-16,2.643929196e-05,-3.614977841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"454",1996,"Terrorism","1996-63","“We rededicate ourselves and invite others to associate our efforts in order to thwart the activities of terrorists and their supporters, including fund-raising, the planning of terrorist acts, procurement of weapons, calling for violence, and incitement to commit terrorist acts.”",0.833333333,"france","1","1996-06-27","France",1,0,1,33,1,377,7,49,0,0,0,0,0,0,0,NA,0.0002687182902,1.054543221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"455",1996,"Conflict Prevention","1996-120","""We support the High Representative in his work of preparation with the Parties of the establishment of the new institutions: the collective Presidency, the Council of Ministers, the Parliament, the Constitutional Court and the Central Bank. We shall provide the future authorities with the necessary constitutional and legal assistance.""",1,"uk","1","1996-06-27","France",1,0,1,80,1,26,0,0,0,0,0,0,0,0,0,1.42e-15,0.0002433269777,2.230894663,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",1996,"Regional Security","1996-114","""We reaffirm our determination to enforce full implementation of all UN Security Council resolutions concerning Iraq and Libya only full compliance with which could result in the lifting of all sanctions.""",-0.5,"france","-1","1996-06-27","France",1,0,1,80,1,213,6,36,1,0,1,0,0,0,0,NA,0.0002687182902,1.054543221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"457",1996,"Environment","1996-91","We commit ourselves to strong action and anticipate in 1997: We will assess compliance with international environmental agreements and consider options for enhancing compliance.",0.142857143,"russia",NA,"1996-06-27","France",1,1,0,49,1,279,4,16,0,0,0,1,1,0,0,3.92e-16,2.643929196e-05,-3.614977841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"458",1996,"Climate Change","1996-87","a successful outcome of the Conference of the Parties to the Climate Change Convention; ",0.571428571,"italy","0","1996-06-27","France",1,1,0,49,1,327,2,4,NA,0,0,0,0,0,0,1.31e-15,0.0002308160468,1.23832837,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",1996,"Labour and Employment","1996-35","“...we pledge to carry out practical reforms, consistent with the specific situation in each of our countries, aimed at achieving a high level of employment and widely-share prosperity: these include tax and social system reforms to ensure that “work pays,” particularly for the least well- off; lowering social security charges which place a burden on low-skilled jobs, in countries with high indirect labour costs; and improving public employment agencies.” ",0.333333333,"eu",NA,"1996-06-27","France",1,1,0,86,1,85,6,36,1,0,0,0,0,0,0,8.43e-15,0.0001975242546,1.727385994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"460",1996,"Labour and Employment","1996-36","“...we pledge to carry out practical reforms, consistent with the specific situation in each of our countries, aimed at achieving a high level of employment and widely-share prosperity: these include tax and social system reforms to ensure that “work pays,” particularly for the least well- off; lowering social security charges which place a burden on low-skilled jobs, in countries with high indirect labour costs; and improving public employment agencies.” ",0.333333333,"eu",NA,"1996-06-27","France",1,1,0,86,1,85,6,36,1,0,0,0,0,0,0,8.43e-15,0.0001975242546,1.727385994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"461",1996,"Nonproliferation","1996-xx","We call upon all States to spare no effort in securing a global ban on the scourge represented by the proliferation and the indiscriminate use of anti-personnel landmines and welcome the moratoria and bans already adopted by a number of countries on the production, use and export of these weapons, unilateral reductions in stockpiles as well as initiatives to address this urgent problem.""",0.714285714,"italy","1","1996-06-27","France",1,0,1,80,1,309,5,25,0,0,0,0,0,0,0,1.31e-15,0.0002308160468,1.23832837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"462",1996,"UN Reform","1996-70","""Conscious of the risks that the present financial crisis poses to the United Nations' ability to function, we are resolved to promote in parallel and as soon as possible a long-term solution based on the adoption of a more equitable scale of contributions, on scrupulous respect by Member States for their financial obligations, and on the payment of arrears.""",0.142857143,"japan","0","1996-06-27","France",0,0,0,NA,0,37,8,64,0,0,1,0,0,0,0,4.83e-15,0.0003843692631,2.839291738,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",1996,"Nuclear Safety","1996-xx","""We stress the necessity of further progress in the establishment of relevant domestic legislation and in the enhancement of the international regime of nuclear liability as well as in the preparation of an international convention on the safety of radioactive waste management."" (4) ",0.285714286,"uk","0","1996-06-27","France",1,0,1,80,1,59,6,36,0,0,0,0,0,0,0,1.42e-15,0.0002433269777,2.230894663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",1996,"Human Rights","1996-72","We will take care to ensure that women as well as men benefit fully and equally from the recognition of human rights and fundamental freedoms, which were reiterated on the occasion of the Beijing Conference, and that the rights of children be respected.""",0.833333333,"france","1","1996-06-27","France",0,0,0,NA,0,67,5,25,1,0,0,0,0,0,1,NA,0.0002687182902,1.054543221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",1996,"Nonproliferation","1996-xx","We call upon all States to spare no effort in securing a global ban on the scourge represented by the proliferation and the indiscriminate use of anti-personnel landmines and welcome the moratoria and bans already adopted by a number of countries on the production, use and export of these weapons, unilateral reductions in stockpiles as well as initiatives to address this urgent problem.""",0.714285714,"us","0","1996-06-27","France",1,0,1,80,1,309,5,25,0,0,0,0,0,0,0,8.07e-15,0.0002996771272,2.572195767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"466",1996,"Development","1996-39","""We renew our commitment to secure substantial flows of official aid and to improve the quality of this aid. The whole international community should be mobilized in this effort and new donors should assume growing responsibility, so that the burden is more equally shared;""",0,"eu",NA,"1996-06-27","France",0,0,0,NA,0,701,23,529,0,0,1,0,0,0,0,8.43e-15,0.0001975242546,1.727385994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"467",1996,"Climate Change","1996-87","a successful outcome of the Conference of the Parties to the Climate Change Convention; ",0.571428571,"us","1","1996-06-27","France",1,1,0,49,1,327,2,4,NA,0,0,0,0,0,0,8.07e-15,0.0002996771272,2.572195767,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468",1996,"Environment","1996-91","We commit ourselves to strong action and anticipate in 1997: We will assess compliance with international environmental agreements and consider options for enhancing compliance.",0.142857143,"canada","0","1996-06-27","France",1,1,0,49,1,279,4,16,0,0,0,1,1,0,0,6.29e-16,0.0002122734753,0.562467857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"469",1996,"Macroeconomics","Feb-96","we share a common commitment to a medium-term strategy: credible fiscal consolidation programs, successful anti-inflationary policies",1,"germany","1","1996-06-27","France",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,2.5e-15,0.0003048586655,0.514437285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"470",1996,"Crime and Corruption","1996-103","""Therefore we commit ourselves to: ... Resist the enormous threat posed by narcotic traffickers, by implementing the UN conventions against drugs, and intensifying efforts to put traffickers behind bars and prevent them from laundering their money.""",0.5,"italy",NA,"1996-06-27","France",0,0,0,NA,0,293,12,144,1,0,1,0,0,0,0,1.31e-15,0.0002308160468,1.23832837,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471",1996,"ICT and Digitization","1996-94","""We will support public and private efforts to increase the use of information and communication technologies for development and encourage international organizations to assess the appropriate role which they can play.""",0.666666667,"france","0","1996-06-27","France",0,0,0,NA,0,111,3,9,0,0,0,0,0,0,0,NA,0.0002687182902,1.054543221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"472",1996,"UN Reform","1996-116","We will continue and reinforce our efforts to improve the functioning of the UN in the economic and social fields and its impact on development. ",0.142857143,"eu",NA,"1996-06-27","France",0,0,0,NA,0,37,8,64,1,0,1,0,0,0,0,8.43e-15,0.0001975242546,1.727385994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",1996,"Development","1996-39","""We renew our commitment to secure substantial flows of official aid and to improve the quality of this aid. The whole international community should be mobilized in this effort and new donors should assume growing responsibility, so that the burden is more equally shared;""",0,"japan","0","1996-06-27","France",0,0,0,NA,0,701,23,529,0,0,1,0,0,0,0,4.83e-15,0.0003843692631,2.839291738,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",1996,"Development","1996-39","""We renew our commitment to secure substantial flows of official aid and to improve the quality of this aid. The whole international community should be mobilized in this effort and new donors should assume growing responsibility, so that the burden is more equally shared;""",0,"canada","0","1996-06-27","France",0,0,0,NA,0,701,23,529,0,0,1,0,0,0,0,6.29e-16,0.0002122734753,0.562467857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",1996,"Regional Security","1996-114","""We reaffirm our determination to enforce full implementation of all UN Security Council resolutions concerning Iraq and Libya only full compliance with which could result in the lifting of all sanctions.""",-0.5,"italy",NA,"1996-06-27","France",1,0,1,80,1,213,6,36,1,0,1,0,0,0,0,1.31e-15,0.0002308160468,1.23832837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"476",1996,"Human Rights","1996-72","We will take care to ensure that women as well as men benefit fully and equally from the recognition of human rights and fundamental freedoms, which were reiterated on the occasion of the Beijing Conference, and that the rights of children be respected.""",0.833333333,"canada","1","1996-06-27","France",0,0,0,NA,0,67,5,25,1,0,0,0,0,0,1,6.29e-16,0.0002122734753,0.562467857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",1996,"Human Rights","1996-72","We will take care to ensure that women as well as men benefit fully and equally from the recognition of human rights and fundamental freedoms, which were reiterated on the occasion of the Beijing Conference, and that the rights of children be respected.""",0.833333333,"germany","1","1996-06-27","France",0,0,0,NA,0,67,5,25,1,0,0,0,0,0,1,2.5e-15,0.0003048586655,0.514437285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",1996,"Macroeconomics","Jan-96","we share a common commitment to a medium-term strategy: credible fiscal consolidation programs, successful anti-inflationary policies",1,"france","1","1996-06-27","France",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,NA,0.0002687182902,1.054543221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"479",1996,"Climate Change","1996-87","a successful outcome of the Conference of the Parties to the Climate Change Convention; ",0.571428571,"france","0","1996-06-27","France",1,1,0,49,1,327,2,4,NA,0,0,0,0,0,0,NA,0.0002687182902,1.054543221,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",1996,"Terrorism","1996-63","“We rededicate ourselves and invite others to associate our efforts in order to thwart the activities of terrorists and their supporters, including fund-raising, the planning of terrorist acts, procurement of weapons, calling for violence, and incitement to commit terrorist acts.”",0.833333333,"eu",NA,"1996-06-27","France",1,0,1,33,1,377,7,49,0,0,0,0,0,0,0,8.43e-15,0.0001975242546,1.727385994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"481",1996,"Trade","1996-27","“We will ensure full and effective implementation of the Uruguay Round results according to the agreed timetables.”",0.333333333,"eu",NA,"1996-06-27","France",2,1,1,69,1,338,10,100,1,0,0,0,0,0,0,8.43e-15,0.0001975242546,1.727385994,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",1996,"Macroeconomics","Feb-96","we share a common commitment to a medium-term strategy: credible fiscal consolidation programs, successful anti-inflationary policies",1,"us","1","1996-06-27","France",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,8.07e-15,0.0002996771272,2.572195767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"483",1996,"Human Rights","1996-72","We will take care to ensure that women as well as men benefit fully and equally from the recognition of human rights and fundamental freedoms, which were reiterated on the occasion of the Beijing Conference, and that the rights of children be respected.""",0.833333333,"us","1","1996-06-27","France",0,0,0,NA,0,67,5,25,1,0,0,0,0,0,1,8.07e-15,0.0002996771272,2.572195767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",1996,"ICT and Digitization","1996-94","""We will support public and private efforts to increase the use of information and communication technologies for development and encourage international organizations to assess the appropriate role which they can play.""",0.666666667,"us","1","1996-06-27","France",0,0,0,NA,0,111,3,9,0,0,0,0,0,0,0,8.07e-15,0.0002996771272,2.572195767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"485",1996,"Development","1996-39","""We renew our commitment to secure substantial flows of official aid and to improve the quality of this aid. The whole international community should be mobilized in this effort and new donors should assume growing responsibility, so that the burden is more equally shared;""",0,"italy",NA,"1996-06-27","France",0,0,0,NA,0,701,23,529,0,0,1,0,0,0,0,1.31e-15,0.0002308160468,1.23832837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",1996,"East-West Relations","1996-xx","""We actively support the process of economic and political transition under way for over five years in Central and Eastern Europe.""",1,"us","1","1996-06-27","France",1,0,1,80,1,52,0,0,0,0,0,0,1,0,0,8.07e-15,0.0002996771272,2.572195767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487",1996,"Development","1996-39","""We renew our commitment to secure substantial flows of official aid and to improve the quality of this aid. The whole international community should be mobilized in this effort and new donors should assume growing responsibility, so that the burden is more equally shared;""",0,"uk","0","1996-06-27","France",0,0,0,NA,0,701,23,529,0,0,1,0,0,0,0,1.42e-15,0.0002433269777,2.230894663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"488",1996,"Climate Change","1996-87","a successful outcome of the Conference of the Parties to the Climate Change Convention; ",0.571428571,"eu",NA,"1996-06-27","France",1,1,0,49,1,327,2,4,NA,0,0,0,0,0,0,8.43e-15,0.0001975242546,1.727385994,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489",1996,"UN Reform","1996-116","We will continue and reinforce our efforts to improve the functioning of the UN in the economic and social fields and its impact on development. ",0.142857143,"us","0","1996-06-27","France",0,0,0,NA,0,37,8,64,1,0,1,0,0,0,0,8.07e-15,0.0002996771272,2.572195767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",1996,"Macroeconomics","Feb-96","we share a common commitment to a medium-term strategy: credible fiscal consolidation programs, successful anti-inflationary policies",1,"uk","1","1996-06-27","France",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,1.42e-15,0.0002433269777,2.230894663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"491",1996,"Macroeconomics","Jan-96","we share a common commitment to a medium-term strategy: credible fiscal consolidation programs, successful anti-inflationary policies",1,"us","1","1996-06-27","France",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,8.07e-15,0.0002996771272,2.572195767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"492",1996,"Human Rights","1996-72","We will take care to ensure that women as well as men benefit fully and equally from the recognition of human rights and fundamental freedoms, which were reiterated on the occasion of the Beijing Conference, and that the rights of children be respected.""",0.833333333,"eu",NA,"1996-06-27","France",0,0,0,NA,0,67,5,25,1,0,0,0,0,0,1,8.43e-15,0.0001975242546,1.727385994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",1996,"Terrorism","1996-63","“We rededicate ourselves and invite others to associate our efforts in order to thwart the activities of terrorists and their supporters, including fund-raising, the planning of terrorist acts, procurement of weapons, calling for violence, and incitement to commit terrorist acts.”",0.833333333,"italy",NA,"1996-06-27","France",1,0,1,33,1,377,7,49,0,0,0,0,0,0,0,1.31e-15,0.0002308160468,1.23832837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"494",1996,"UN Reform","1996-48","""UNCTAD IX was a major milestone in the renewal of UNCTAD. In close partnership with the other member States, we succeeded in reforming UNCTAD's intergovernmental machinery and in refocusing its work on a small number of priorities to promote development through trade and investment with the aim of facilitating the integration of developing countries in the international trade system. We are committed to the implementation of these reforms.""",0.4,"uk","1","1996-06-27","France",0,0,0,NA,0,37,8,64,0,0,0,0,0,0,0,1.42e-15,0.0002433269777,2.230894663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",1996,"Development","1996-39","""We renew our commitment to secure substantial flows of official aid and to improve the quality of this aid. The whole international community should be mobilized in this effort and new donors should assume growing responsibility, so that the burden is more equally shared;""",0,"russia",NA,"1996-06-27","France",0,0,0,NA,0,701,23,529,0,0,1,0,0,0,0,3.92e-16,2.643929196e-05,-3.614977841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"496",1996,"Nuclear Safety","1996-xx","""We stress the necessity of further progress in the establishment of relevant domestic legislation and in the enhancement of the international regime of nuclear liability as well as in the preparation of an international convention on the safety of radioactive waste management."" (4) ",0.285714286,"eu",NA,"1996-06-27","France",1,0,1,80,1,59,6,36,0,0,0,0,0,0,0,8.43e-15,0.0001975242546,1.727385994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",1996,"UN Reform","1996-70","""Conscious of the risks that the present financial crisis poses to the United Nations' ability to function, we are resolved to promote in parallel and as soon as possible a long-term solution based on the adoption of a more equitable scale of contributions, on scrupulous respect by Member States for their financial obligations, and on the payment of arrears.""",0.142857143,"us","0","1996-06-27","France",0,0,0,NA,0,37,8,64,0,0,1,0,0,0,0,8.07e-15,0.0002996771272,2.572195767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498",1996,"UN Reform","1996-70","""Conscious of the risks that the present financial crisis poses to the United Nations' ability to function, we are resolved to promote in parallel and as soon as possible a long-term solution based on the adoption of a more equitable scale of contributions, on scrupulous respect by Member States for their financial obligations, and on the payment of arrears.""",0.142857143,"germany","1","1996-06-27","France",0,0,0,NA,0,37,8,64,0,0,1,0,0,0,0,2.5e-15,0.0003048586655,0.514437285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",1996,"UN Reform","1996-48","""UNCTAD IX was a major milestone in the renewal of UNCTAD. In close partnership with the other member States, we succeeded in reforming UNCTAD's intergovernmental machinery and in refocusing its work on a small number of priorities to promote development through trade and investment with the aim of facilitating the integration of developing countries in the international trade system. We are committed to the implementation of these reforms.""",0.4,"france",NA,"1996-06-27","France",0,0,0,NA,0,37,8,64,0,0,0,0,0,0,0,NA,0.0002687182902,1.054543221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500",1996,"UN Reform","1996-70","""Conscious of the risks that the present financial crisis poses to the United Nations' ability to function, we are resolved to promote in parallel and as soon as possible a long-term solution based on the adoption of a more equitable scale of contributions, on scrupulous respect by Member States for their financial obligations, and on the payment of arrears.""",0.142857143,"eu",NA,"1996-06-27","France",0,0,0,NA,0,37,8,64,0,0,1,0,0,0,0,8.43e-15,0.0001975242546,1.727385994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501",1996,"Terrorism","1996-63","“We rededicate ourselves and invite others to associate our efforts in order to thwart the activities of terrorists and their supporters, including fund-raising, the planning of terrorist acts, procurement of weapons, calling for violence, and incitement to commit terrorist acts.”",0.833333333,"japan","1","1996-06-27","France",1,0,1,33,1,377,7,49,0,0,0,0,0,0,0,4.83e-15,0.0003843692631,2.839291738,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"502",1996,"Trade","1996-27","“We will ensure full and effective implementation of the Uruguay Round results according to the agreed timetables.”",0.333333333,"france","0","1996-06-27","France",2,1,1,69,1,338,10,100,1,0,0,0,0,0,0,NA,0.0002687182902,1.054543221,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503",1996,"Environment","1996-91","We commit ourselves to strong action and anticipate in 1997: We will assess compliance with international environmental agreements and consider options for enhancing compliance.",0.142857143,"japan","-1","1996-06-27","France",1,1,0,49,1,279,4,16,0,0,0,1,1,0,0,4.83e-15,0.0003843692631,2.839291738,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"504",1996,"UN Reform","1996-116","We will continue and reinforce our efforts to improve the functioning of the UN in the economic and social fields and its impact on development. ",0.142857143,"uk","-1","1996-06-27","France",0,0,0,NA,0,37,8,64,1,0,1,0,0,0,0,1.42e-15,0.0002433269777,2.230894663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505",1996,"Macroeconomics","Feb-96","we share a common commitment to a medium-term strategy: credible fiscal consolidation programs, successful anti-inflationary policies",1,"russia",NA,"1996-06-27","France",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,3.92e-16,2.643929196e-05,-3.614977841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"506",1996,"Trade","1996-27","“We will ensure full and effective implementation of the Uruguay Round results according to the agreed timetables.”",0.333333333,"uk","1","1996-06-27","France",2,1,1,69,1,338,10,100,1,0,0,0,0,0,0,1.42e-15,0.0002433269777,2.230894663,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507",1996,"Trade","1996-27","“We will ensure full and effective implementation of the Uruguay Round results according to the agreed timetables.”",0.333333333,"canada","0","1996-06-27","France",2,1,1,69,1,338,10,100,1,0,0,0,0,0,0,6.29e-16,0.0002122734753,0.562467857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508",1996,"UN Reform","1996-70","""Conscious of the risks that the present financial crisis poses to the United Nations' ability to function, we are resolved to promote in parallel and as soon as possible a long-term solution based on the adoption of a more equitable scale of contributions, on scrupulous respect by Member States for their financial obligations, and on the payment of arrears.""",0.142857143,"uk","-1","1996-06-27","France",0,0,0,NA,0,37,8,64,0,0,1,0,0,0,0,1.42e-15,0.0002433269777,2.230894663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509",1996,"UN Reform","1996-48","""UNCTAD IX was a major milestone in the renewal of UNCTAD. In close partnership with the other member States, we succeeded in reforming UNCTAD's intergovernmental machinery and in refocusing its work on a small number of priorities to promote development through trade and investment with the aim of facilitating the integration of developing countries in the international trade system. We are committed to the implementation of these reforms.""",0.4,"us","1","1996-06-27","France",0,0,0,NA,0,37,8,64,0,0,0,0,0,0,0,8.07e-15,0.0002996771272,2.572195767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510",1996,"ICT and Digitization","1996-94","""We will support public and private efforts to increase the use of information and communication technologies for development and encourage international organizations to assess the appropriate role which they can play.""",0.666666667,"uk","1","1996-06-27","France",0,0,0,NA,0,111,3,9,0,0,0,0,0,0,0,1.42e-15,0.0002433269777,2.230894663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"511",1996,"UN Reform","1996-48","""UNCTAD IX was a major milestone in the renewal of UNCTAD. In close partnership with the other member States, we succeeded in reforming UNCTAD's intergovernmental machinery and in refocusing its work on a small number of priorities to promote development through trade and investment with the aim of facilitating the integration of developing countries in the international trade system. We are committed to the implementation of these reforms.""",0.4,"canada","-1","1996-06-27","France",0,0,0,NA,0,37,8,64,0,0,0,0,0,0,0,6.29e-16,0.0002122734753,0.562467857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",1996,"ICT and Digitization","1996-94","""We will support public and private efforts to increase the use of information and communication technologies for development and encourage international organizations to assess the appropriate role which they can play.""",0.666666667,"russia",NA,"1996-06-27","France",0,0,0,NA,0,111,3,9,0,0,0,0,0,0,0,3.92e-16,2.643929196e-05,-3.614977841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"513",1996,"ICT and Digitization","1996-94","""We will support public and private efforts to increase the use of information and communication technologies for development and encourage international organizations to assess the appropriate role which they can play.""",0.666666667,"japan","1","1996-06-27","France",0,0,0,NA,0,111,3,9,0,0,0,0,0,0,0,4.83e-15,0.0003843692631,2.839291738,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"514",1997,"Education","1997-xx - education","""Measures that expand the availability of high quality education and training and increase the responsiveness of labor markets to economic conditions will aid the ability of our people to adjust to all types of structural changes"".",0.375,"canada","1","1997-06-20","United States",0,0,0,NA,0,97,0,0,1,0,0,0,0,0,0,6.53e-16,0.0002182923344,-4.796136405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
